,id,source,arrivetime,leavetime,ismobile,ismobilesite,totalpageviews,country,region,city,ip_latitude,ip_longitude,geo_latitude,geo_longitude
217,34876680,app,2019-11-26 01:48:31.139,2019-11-26 01:49:42.052,True,False,4,alb,11,tirana,41.3311,19.8318,41.3451874912656,19.7798547361954
218,34876681,app,2019-11-26 01:48:31.206,2019-11-26 01:50:10.149,True,False,7,alb,11,tirana,41.3311,19.8318,41.3174113870425,19.8139889047913
219,34876682,app,2019-11-26 01:48:31.442,2019-11-26 01:49:31.634,True,False,2,alb,11,tirana,41.3311,19.8318,41.3122240402412,19.7979276993078
220,34876665,web,2019-11-26 01:48:31.460,2019-11-26 01:48:37.349,True,False,1,alb,11,tirana,41.3311,19.8318,,
221,34876683,app,2019-11-26 01:48:31.498,2019-11-26 01:50:11.133,True,False,8,alb,11,tirana,41.3311,19.8318,,
222,34876950,web,2019-11-26 01:48:31.544,2019-11-26 01:55:52.806,True,False,26,alb,11,tirana,41.3311,19.8318,,
223,34876685,app,2019-11-26 01:48:31.547,2019-11-26 01:49:36.823,True,False,2,alb,11,tirana,41.3311,19.8318,41.3271367,19.8242383
224,34876686,app,2019-11-26 01:48:31.560,2019-11-26 01:54:24.261,True,False,12,alb,11,tirana,41.3311,19.8318,41.3275681971027,19.8304937055434
225,34876667,web,2019-11-26 01:48:31.609,2019-11-26 01:50:20.211,True,False,18,alb,11,tirana,41.3311,19.8318,,
226,34876687,app,2019-11-26 01:48:31.676,2019-11-26 01:50:31.083,True,False,5,alb,11,tirana,41.3311,19.8318,41.3786998074401,19.7589831534967
227,34876668,web,2019-11-26 01:48:31.962,2019-11-26 01:50:49.759,True,False,20,alb,11,tirana,41.3311,19.8318,,
228,34876691,app,2019-11-26 01:48:32.055,2019-11-26 01:50:24.665,True,False,5,alb,11,tirana,41.3311,19.8318,41.3098505038745,19.445089097269
229,34876692,app,2019-11-26 01:48:32.058,2019-11-26 01:50:10.026,True,False,7,alb,11,tirana,41.3311,19.8318,,
230,34876693,app,2019-11-26 01:48:32.243,2019-11-26 01:50:18.885,True,False,7,alb,11,tirana,41.3311,19.8318,41.3382798,19.8140575
231,34876694,app,2019-11-26 01:48:32.290,2019-11-26 01:51:31.462,True,False,10,alb,11,tirana,41.3311,19.8318,41.3167453,19.8344402
232,34876695,app,2019-11-26 01:48:32.337,2019-11-26 01:49:34.857,True,False,2,alb,11,tirana,41.3311,19.8318,41.3936922171969,19.6334299768577
233,34877026,web,2019-11-26 01:48:32.409,2019-11-26 01:48:34.828,True,False,1,alb,11,tirana,41.3311,19.8318,,
234,34876671,web,2019-11-26 01:48:32.449,2019-11-26 01:48:33.477,True,False,1,alb,11,tirana,41.3311,19.8318,,
235,34876697,app,2019-11-26 01:48:32.657,2019-11-26 01:50:25.363,True,False,5,alb,11,tirana,41.3311,19.8318,41.310806274414,19.438293457031
236,34876698,app,2019-11-26 01:48:32.669,2019-11-26 01:50:19.881,True,False,9,alb,11,tirana,41.3311,19.8318,,
237,34876699,app,2019-11-26 01:48:32.742,2019-11-26 01:49:33.940,True,False,2,alb,11,tirana,41.3311,19.8318,41.3297439618008,19.4404655706559
238,34876700,app,2019-11-26 01:48:32.770,2019-11-26 01:51:06.576,True,False,15,alb,11,tirana,41.3311,19.8318,41.3528672,19.7486489
239,34876684,web,2019-11-26 01:48:32.827,2019-11-26 01:53:51.888,True,False,36,alb,11,tirana,41.3311,19.8318,,
240,34877035,web,2019-11-26 01:48:32.828,2019-11-26 01:51:00.812,True,False,8,alb,11,tirana,41.3311,19.8318,,
241,34876701,app,2019-11-26 01:48:32.831,2019-11-26 01:50:31.888,True,False,14,alb,11,tirana,41.3311,19.8318,41.328784942627,19.832206726074
242,34877039,web,2019-11-26 01:48:32.859,2019-11-26 01:48:39.560,False,False,1,alb,11,tirana,41.3311,19.8318,,
243,34876688,web,2019-11-26 01:48:32.876,2019-11-26 01:48:53.585,True,False,1,alb,11,tirana,41.3311,19.8318,,
244,34876702,app,2019-11-26 01:48:32.927,2019-11-26 01:49:44.801,True,False,4,alb,11,tirana,41.3311,19.8318,41.3465878,19.8325399
245,34876703,app,2019-11-26 01:48:32.929,2019-11-26 01:50:36.965,True,False,10,alb,11,tirana,41.3311,19.8318,41.3313028,19.8169094
246,34876704,app,2019-11-26 01:48:32.949,2019-11-26 01:51:00.985,True,False,6,alb,11,tirana,41.3311,19.8318,,
247,34876705,app,2019-11-26 01:48:33.001,2019-11-26 01:49:44.311,True,False,4,alb,11,tirana,41.3311,19.8318,41.349315643311,19.866973876953
248,34876708,web,2019-11-26 01:48:33.255,2019-11-26 01:52:07.554,True,False,36,alb,11,tirana,41.3311,19.8318,,
249,34877048,web,2019-11-26 01:48:33.265,2019-11-26 01:48:40.410,True,False,1,alb,11,tirana,41.3311,19.8318,,
250,34877051,web,2019-11-26 01:48:33.370,2019-11-26 01:52:20.225,True,False,5,alb,11,tirana,41.3311,19.8318,,
251,34876719,app,2019-11-26 01:48:33.438,2019-11-26 01:49:53.729,True,False,2,alb,11,tirana,41.3311,19.8318,41.320244711494,19.4504960763505
252,34877057,web,2019-11-26 01:48:33.443,2019-11-26 01:53:55.526,True,False,5,alb,11,tirana,41.3311,19.8318,,
253,34876720,app,2019-11-26 01:48:33.496,2019-11-26 01:51:30.832,True,False,9,alb,11,tirana,41.3311,19.8318,41.3356895446777,19.8264427185059
254,34876721,app,2019-11-26 01:48:33.496,2019-11-26 01:50:01.033,True,False,4,alb,11,tirana,41.3311,19.8318,41.3178637,19.8371872
255,34876722,app,2019-11-26 01:48:33.512,2019-11-26 01:49:52.271,True,False,4,alb,11,tirana,41.3311,19.8318,41.323768615723,19.839424133301
256,34876723,app,2019-11-26 01:48:33.515,2019-11-26 01:49:33.659,True,False,2,alb,11,tirana,41.3311,19.8318,41.341632843018,19.80788230896
257,34876726,app,2019-11-26 01:48:33.544,2019-11-26 01:50:27.658,True,False,4,alb,12,vlore,40.472,19.4896,41.332710266113,19.780391693115
258,34877062,web,2019-11-26 01:48:33.607,2019-11-26 02:03:56.144,True,False,24,alb,11,tirana,41.3311,19.8318,,
259,34876727,app,2019-11-26 01:48:33.643,2019-11-26 01:49:38.493,True,False,3,alb,11,tirana,41.3311,19.8318,41.31466293335,19.799942016602
260,34877069,web,2019-11-26 01:48:33.707,2019-11-26 01:48:43.836,True,False,1,alb,11,tirana,41.3311,19.8318,,
261,34877072,web,2019-11-26 01:48:33.717,2019-11-26 01:52:34.102,True,False,24,alb,11,tirana,41.3311,19.8318,,
262,34876732,app,2019-11-26 01:48:33.747,2019-11-26 01:49:45.127,True,False,3,alb,11,tirana,41.3311,19.8318,41.3387792786835,19.79764308753
263,34876733,app,2019-11-26 01:48:33.749,2019-11-26 01:49:39.151,True,False,5,alb,11,tirana,41.3311,19.8318,,
264,34876735,app,2019-11-26 01:48:33.778,2019-11-26 01:51:04.523,True,False,4,alb,11,tirana,41.3311,19.8318,41.3415524,19.7797521
265,34876738,app,2019-11-26 01:48:33.874,2019-11-26 01:52:32.600,True,False,6,alb,11,tirana,41.3311,19.8318,41.312999725342,19.806716918945
266,34876739,app,2019-11-26 01:48:33.883,2019-11-26 01:50:19.457,True,False,6,alb,11,tirana,41.3311,19.8318,41.2966159635358,19.7388611768242
267,34876742,app,2019-11-26 01:48:34.012,2019-11-26 01:49:46.139,True,False,3,alb,11,tirana,41.3311,19.8318,41.1646555020025,19.5716578403086
268,34876743,app,2019-11-26 01:48:34.048,2019-11-26 01:49:34.048,True,False,1,alb,11,tirana,41.3311,19.8318,41.3211499698063,19.8135930725106
269,34877092,web,2019-11-26 01:48:34.077,2019-11-26 01:48:42.616,True,False,1,alb,11,tirana,41.3311,19.8318,,
270,34877094,web,2019-11-26 01:48:34.125,2019-11-26 01:58:03.785,True,False,27,alb,11,tirana,41.3311,19.8318,,
271,34876747,app,2019-11-26 01:48:34.191,2019-11-26 01:50:18.854,True,False,4,alb,11,tirana,41.3311,19.8318,41.3329155087574,19.8017626130547
272,34876750,app,2019-11-26 01:48:34.225,2019-11-26 01:49:42.751,True,False,3,alb,11,tirana,41.3311,19.8318,,
273,34876751,app,2019-11-26 01:48:34.256,2019-11-26 01:49:56.488,True,False,4,alb,11,tirana,41.3311,19.8318,41.335954545961,19.816012410652
274,34877100,web,2019-11-26 01:48:34.260,2019-11-26 01:59:48.396,True,False,58,alb,11,tirana,41.3311,19.8318,,
275,34876752,app,2019-11-26 01:48:34.280,2019-11-26 01:49:39.874,True,False,2,alb,11,tirana,41.3311,19.8318,41.3121176,19.4478245
276,34876753,app,2019-11-26 01:48:34.294,2019-11-26 01:49:57.460,True,False,3,alb,11,tirana,41.3311,19.8318,41.3204493,19.446981
277,34876754,app,2019-11-26 01:48:34.328,2019-11-26 01:49:54.383,True,False,5,alb,11,tirana,41.3311,19.8318,,
278,34876718,web,2019-11-26 01:48:34.370,2019-11-26 01:48:35.775,True,False,1,alb,11,tirana,41.3311,19.8318,,
279,34876756,app,2019-11-26 01:48:34.376,2019-11-26 01:49:59.353,True,False,5,alb,11,tirana,41.3311,19.8318,41.3116173729837,19.8003452002265
280,34876757,app,2019-11-26 01:48:34.480,2019-11-26 01:50:10.187,True,False,5,alb,11,tirana,41.3311,19.8318,,
281,34877111,web,2019-11-26 01:48:34.499,2019-11-26 01:48:41.131,True,False,1,alb,11,tirana,41.3311,19.8318,,
282,34876759,app,2019-11-26 01:48:34.523,2019-11-26 01:50:10.911,True,False,3,alb,11,tirana,41.3311,19.8318,,
283,34877115,web,2019-11-26 01:48:34.553,2019-11-26 01:53:24.616,True,False,21,alb,11,tirana,41.3311,19.8318,,
284,34876761,app,2019-11-26 01:48:34.555,2019-11-26 01:51:35.003,True,False,19,alb,11,tirana,41.3311,19.8318,41.325780228356,19.4442545436006
285,34876724,web,2019-11-26 01:48:34.569,2019-11-26 01:48:36.423,True,False,1,alb,11,tirana,41.3311,19.8318,,
286,34876763,app,2019-11-26 01:48:34.606,2019-11-26 01:51:59.901,True,False,9,alb,12,vlore,40.472,19.4896,41.3366719,19.7873671
287,34876766,app,2019-11-26 01:48:34.729,2019-11-26 01:50:13.207,True,False,7,alb,11,tirana,41.3311,19.8318,41.3889350152494,19.8152686649062
288,34876767,app,2019-11-26 01:48:34.762,2019-11-26 01:50:36.306,True,False,7,alb,11,tirana,41.3311,19.8318,41.3410302409656,19.5661490659703
289,34876769,app,2019-11-26 01:48:34.838,2019-11-26 01:49:51.720,True,False,4,alb,11,tirana,41.3311,19.8318,41.3272009307057,19.7963450902579
290,34876770,app,2019-11-26 01:48:34.846,2019-11-26 01:49:39.811,True,False,3,alb,12,vlore,40.472,19.4896,41.3321009279854,19.77776168538
291,34876730,web,2019-11-26 01:48:34.865,2019-11-26 01:48:56.478,True,False,1,alb,11,tirana,41.3311,19.8318,,
292,34876771,app,2019-11-26 01:48:34.898,2019-11-26 01:50:25.583,True,False,3,fra,ara,lyon,45.7593,4.8291,14.4882593,-60.9095326
293,34876734,web,2019-11-26 01:48:34.911,2019-11-26 01:54:36.270,True,False,28,alb,11,tirana,41.3311,19.8318,,
294,34876772,app,2019-11-26 01:48:34.924,2019-11-26 01:50:00.562,True,False,4,alb,11,tirana,41.3311,19.8318,41.3069338,19.754389
295,34876791,app,2019-11-26 01:48:35.062,2019-11-26 01:51:02.256,True,False,3,alb,11,tirana,41.3311,19.8318,,
296,34876792,app,2019-11-26 01:48:35.127,2019-11-26 01:49:35.328,True,False,2,alb,11,tirana,41.3311,19.8318,41.3221880525013,19.8137012614128
297,34877132,web,2019-11-26 01:48:35.362,2019-11-26 01:50:09.543,True,False,7,alb,11,tirana,41.3311,19.8318,,
298,34876793,app,2019-11-26 01:48:35.399,2019-11-26 01:50:26.480,True,False,4,alb,11,tirana,41.3311,19.8318,41.3454338308164,19.8086783843374
299,34876755,web,2019-11-26 01:48:35.512,2019-11-26 02:03:20.737,False,False,12,alb,11,tirana,41.3311,19.8318,,
300,34877137,web,2019-11-26 01:48:35.544,2019-11-26 01:51:28.675,False,False,1,alb,11,tirana,41.3311,19.8318,,
301,34876794,app,2019-11-26 01:48:35.594,2019-11-26 01:50:12.071,True,False,5,alb,11,tirana,41.3311,19.8318,,
302,34877138,web,2019-11-26 01:48:35.669,2019-11-26 01:48:37.495,True,False,1,alb,11,tirana,41.3311,19.8318,,
303,34876762,web,2019-11-26 01:48:35.673,2019-11-26 01:48:38.180,True,False,1,alb,11,tirana,41.3311,19.8318,,
304,34877141,web,2019-11-26 01:48:35.828,2019-11-26 01:49:52.522,True,False,9,alb,11,tirana,41.3311,19.8318,,
305,34876796,app,2019-11-26 01:48:35.850,2019-11-26 01:52:04.671,True,False,11,alb,11,tirana,41.3311,19.8318,41.321231842041,19.828018188477
306,34876795,app,2019-11-26 01:48:35.853,2019-11-26 01:51:03.844,True,False,5,alb,11,tirana,41.3311,19.8318,41.309898376465,19.803461074829
307,34876798,app,2019-11-26 01:48:35.926,2019-11-26 01:50:18.843,True,False,5,alb,11,tirana,41.3311,19.8318,,
308,34876797,app,2019-11-26 01:48:35.930,2019-11-26 01:50:30.411,True,False,6,alb,11,tirana,41.3311,19.8318,41.3322828178192,19.8152819447634
309,34876799,app,2019-11-26 01:48:36.042,2019-11-26 01:50:15.331,True,False,6,alb,11,tirana,41.3311,19.8318,41.3337879145673,19.8301431107648
310,34876800,app,2019-11-26 01:48:36.139,2019-11-26 01:49:47.322,True,False,4,alb,11,tirana,41.3311,19.8318,41.313209533691,19.447376251221
311,34876801,app,2019-11-26 01:48:36.194,2019-11-26 01:49:41.654,True,False,3,alb,11,tirana,41.3311,19.8318,,
312,34876802,app,2019-11-26 01:48:36.332,2019-11-26 01:49:52.923,True,False,4,alb,11,tirana,41.3311,19.8318,41.323326426331,19.799786062325
313,34877198,web,2019-11-26 01:48:36.503,2019-11-26 01:49:05.953,True,False,1,alb,11,tirana,41.3311,19.8318,,
314,34876804,app,2019-11-26 01:48:36.573,2019-11-26 01:49:37.009,True,False,3,alb,11,tirana,41.3311,19.8318,41.350601196289,19.515802383423
315,34876779,web,2019-11-26 01:48:36.684,2019-11-26 01:50:01.297,False,False,4,alb,11,tirana,41.3311,19.8318,,
316,34876808,app,2019-11-26 01:48:36.708,2019-11-26 01:50:36.527,True,False,3,alb,11,tirana,41.3311,19.8318,,
317,34876810,app,2019-11-26 01:48:36.728,2019-11-26 01:50:15.539,True,False,6,alb,11,tirana,41.3311,19.8318,,
318,34876812,app,2019-11-26 01:48:36.795,2019-11-26 01:50:19.857,True,False,4,alb,11,tirana,41.3311,19.8318,41.3190369573786,19.815671995458
319,34876814,app,2019-11-26 01:48:36.824,2019-11-26 01:51:05.715,True,False,7,alb,11,tirana,41.3311,19.8318,41.335777,19.8043676
320,34876815,app,2019-11-26 01:48:36.830,2019-11-26 01:50:31.232,True,False,4,alb,11,tirana,41.3311,19.8318,41.314299,19.833681
321,34877270,web,2019-11-26 01:48:36.845,2019-11-26 01:51:31.807,True,False,11,alb,11,tirana,41.3311,19.8318,,
322,34876816,app,2019-11-26 01:48:36.846,2019-11-26 01:49:48.613,True,False,3,alb,11,tirana,41.3311,19.8318,41.3107787983583,19.4438570865602
323,34877272,web,2019-11-26 01:48:36.921,2019-11-26 01:51:28.743,True,False,22,alb,11,tirana,41.3311,19.8318,,
324,34876818,app,2019-11-26 01:48:36.953,2019-11-26 01:50:13.916,True,False,5,alb,11,tirana,41.3311,19.8318,41.3236452986952,19.4501590618162
325,34876819,app,2019-11-26 01:48:36.964,2019-11-26 01:50:07.003,True,False,3,alb,11,tirana,41.3311,19.8318,41.335063,19.8082373
326,34876820,app,2019-11-26 01:48:37.042,2019-11-26 01:49:37.568,True,False,2,alb,11,tirana,41.3311,19.8318,41.3041995239921,19.814379655318
327,34876821,app,2019-11-26 01:48:37.063,2019-11-26 01:49:37.063,True,False,1,alb,11,tirana,41.3311,19.8318,41.2513032,19.5160161
328,34876822,app,2019-11-26 01:48:37.075,2019-11-26 01:49:37.621,True,False,2,alb,11,tirana,41.3311,19.8318,,
329,34876823,app,2019-11-26 01:48:37.094,2019-11-26 01:51:35.232,True,False,21,alb,11,tirana,41.3311,19.8318,,
330,34877276,web,2019-11-26 01:48:37.141,2019-11-26 01:49:38.299,True,False,4,alb,11,tirana,41.3311,19.8318,,
331,34876824,app,2019-11-26 01:48:37.215,2019-11-26 01:51:04.547,True,False,4,alb,11,tirana,41.3311,19.8318,41.333241681826,19.8248813889291
332,34876825,app,2019-11-26 01:48:37.224,2019-11-26 01:49:43.307,True,False,3,alb,11,tirana,41.3311,19.8318,41.3390323,19.8634904
333,34876826,app,2019-11-26 01:48:37.331,2019-11-26 01:50:37.862,True,False,14,alb,11,tirana,41.3311,19.8318,41.3182252,19.778049
334,34877278,web,2019-11-26 01:48:37.365,2019-11-26 01:51:40.261,True,False,10,alb,11,tirana,41.3311,19.8318,,
335,34876828,app,2019-11-26 01:48:37.404,2019-11-26 01:49:52.739,True,False,3,alb,11,tirana,41.3311,19.8318,41.3415390174328,19.8006003446197
336,34877281,web,2019-11-26 01:48:37.419,2019-11-26 01:48:48.662,True,False,1,alb,11,tirana,41.3311,19.8318,,
337,34876829,app,2019-11-26 01:48:37.473,2019-11-26 01:50:23.827,True,False,6,alb,11,tirana,41.3311,19.8318,41.3180658,19.8159787
338,34876830,app,2019-11-26 01:48:37.479,2019-11-26 01:49:38.306,True,False,3,alb,11,tirana,41.3311,19.8318,41.321826934814,19.772472381592
339,34877282,web,2019-11-26 01:48:37.488,2019-11-26 02:09:07.345,True,False,56,alb,11,tirana,41.3311,19.8318,,
340,34876831,app,2019-11-26 01:48:37.535,2019-11-26 01:50:04.621,True,False,5,alb,11,tirana,41.3311,19.8318,41.3010526,19.4966918
341,34876832,app,2019-11-26 01:48:37.557,2019-11-26 01:50:00.649,True,False,5,alb,11,tirana,41.3311,19.8318,,
342,34876833,app,2019-11-26 01:48:37.579,2019-11-26 01:49:40.964,True,False,3,alb,11,tirana,41.3311,19.8318,41.3282754,19.8094494
343,34876834,app,2019-11-26 01:48:37.651,2019-11-26 01:52:00.526,True,False,6,alb,11,tirana,41.3311,19.8318,41.319599151611,19.771966934204
344,34876835,app,2019-11-26 01:48:37.744,2019-11-26 01:49:41.459,True,False,3,alb,11,tirana,41.3311,19.8318,41.3223786986521,19.8141176864435
345,34877289,web,2019-11-26 01:48:37.776,2019-11-26 01:48:43.649,True,False,1,alb,11,tirana,41.3311,19.8318,,
346,34877290,web,2019-11-26 01:48:37.839,2019-11-26 01:49:50.215,True,False,2,alb,11,tirana,41.3311,19.8318,,
347,34877292,web,2019-11-26 01:48:37.862,2019-11-26 01:56:26.056,True,False,24,alb,11,tirana,41.3311,19.8318,,
348,34876836,app,2019-11-26 01:48:37.864,2019-11-26 01:50:34.476,True,False,6,alb,11,tirana,41.3311,19.8318,41.3249904,19.8167339
349,34876809,web,2019-11-26 01:48:37.870,2019-11-26 01:48:52.949,True,False,1,alb,11,tirana,41.3311,19.8318,,
350,34876838,app,2019-11-26 01:48:37.938,2019-11-26 01:50:17.834,True,False,5,alb,11,tirana,41.3311,19.8318,,
351,34876839,app,2019-11-26 01:48:37.942,2019-11-26 01:49:40.368,True,False,3,alb,11,tirana,41.3311,19.8318,41.333194732666,19.836624145508
352,34876840,app,2019-11-26 01:48:37.976,2019-11-26 01:49:44.262,True,False,4,alb,11,tirana,41.3311,19.8318,41.3325128887486,19.4661571771681
353,34876841,app,2019-11-26 01:48:37.998,2019-11-26 01:50:19.486,True,False,5,alb,11,tirana,41.3311,19.8318,41.3293339766584,19.7933441544572
354,34876842,app,2019-11-26 01:48:38.045,2019-11-26 01:51:01.313,True,False,5,alb,11,tirana,41.3311,19.8318,41.3190267789118,19.8355314957752
355,34876843,app,2019-11-26 01:48:38.121,2019-11-26 01:49:38.255,True,False,2,alb,11,tirana,41.3311,19.8318,41.3176012,19.4672018
356,34877295,web,2019-11-26 01:48:38.131,2019-11-26 01:48:39.894,True,False,1,alb,11,tirana,41.3311,19.8318,,
357,34876844,app,2019-11-26 01:48:38.137,2019-11-26 01:49:47.171,True,False,2,alb,11,tirana,41.3311,19.8318,41.3290127422515,19.8269142459137
358,34876845,app,2019-11-26 01:48:38.215,2019-11-26 01:50:24.480,True,False,4,alb,11,tirana,41.3311,19.8318,41.3242024,19.8024125
359,34876863,web,2019-11-26 01:48:38.354,2019-11-26 01:48:42.273,True,False,1,alb,11,tirana,41.3311,19.8318,,
360,34876847,app,2019-11-26 01:48:38.370,2019-11-26 01:49:42.460,True,False,3,alb,11,tirana,41.3311,19.8318,41.3092543854947,19.4876634813129
361,34876846,app,2019-11-26 01:48:38.380,2019-11-26 01:50:29.471,True,False,9,alb,11,tirana,41.3311,19.8318,41.3239745324288,19.7976797846524
362,34876848,app,2019-11-26 01:48:38.439,2019-11-26 01:50:38.268,True,False,9,alb,11,tirana,41.3311,19.8318,41.3282457,19.809046
363,34876866,web,2019-11-26 01:48:38.486,2019-11-26 01:51:33.342,True,False,17,alb,11,tirana,41.3311,19.8318,,
364,34876849,app,2019-11-26 01:48:38.503,2019-11-26 01:49:38.721,True,False,3,alb,11,tirana,41.3311,19.8318,41.3198218,19.4776262
365,34876851,app,2019-11-26 01:48:38.519,2019-11-26 01:49:47.729,True,False,2,alb,11,tirana,41.3311,19.8318,41.324466705322,19.446453094482
366,34876852,app,2019-11-26 01:48:38.582,2019-11-26 01:49:38.707,True,False,2,alb,11,tirana,41.3311,19.8318,41.361713409424,19.724338531494
367,34876853,app,2019-11-26 01:48:38.623,2019-11-26 01:49:38.751,True,False,2,alb,11,tirana,41.3311,19.8318,41.3206176757812,19.7708530426025
368,34876854,app,2019-11-26 01:48:38.681,2019-11-26 01:49:40.421,True,False,2,alb,11,tirana,41.3311,19.8318,,
369,34876855,app,2019-11-26 01:48:38.708,2019-11-26 01:50:17.300,True,False,4,alb,11,tirana,41.3311,19.8318,,
370,34876856,app,2019-11-26 01:48:38.717,2019-11-26 01:49:40.490,True,False,2,alb,11,tirana,41.3311,19.8318,41.3101195770047,19.4841011177596
371,34876867,web,2019-11-26 01:48:38.720,2019-11-26 01:49:34.520,True,False,12,alb,11,tirana,41.3311,19.8318,,
372,34876857,app,2019-11-26 01:48:38.760,2019-11-26 01:50:11.624,True,False,7,alb,11,tirana,41.3311,19.8318,,
373,34876858,app,2019-11-26 01:48:38.805,2019-11-26 01:51:29.652,True,False,11,alb,11,tirana,41.3311,19.8318,41.3256188617792,19.8116949926957
374,34876859,app,2019-11-26 01:48:38.821,2019-11-26 01:49:46.683,True,False,3,alb,11,tirana,41.3311,19.8318,41.3210415,19.7794867
375,34876861,app,2019-11-26 01:48:38.846,2019-11-26 01:50:25.234,True,False,4,alb,11,tirana,41.3311,19.8318,41.3343258,19.7742737
376,34876860,app,2019-11-26 01:48:38.850,2019-11-26 01:51:07.050,True,False,4,alb,11,tirana,41.3311,19.8318,41.3383034,19.8324712
377,34876864,app,2019-11-26 01:48:38.866,2019-11-26 01:49:51.811,True,False,3,alb,11,tirana,41.3311,19.8318,,
378,34876868,web,2019-11-26 01:48:38.867,2019-11-26 01:50:19.975,True,False,10,alb,11,tirana,41.3311,19.8318,,
379,34876873,app,2019-11-26 01:48:38.902,2019-11-26 01:49:41.178,True,False,2,alb,11,tirana,41.3311,19.8318,41.3148091361026,19.4740752954307
380,34876871,web,2019-11-26 01:48:39.050,2019-11-26 01:48:45.382,True,False,1,alb,11,tirana,41.3311,19.8318,,
381,34876887,app,2019-11-26 01:48:39.071,2019-11-26 01:49:39.519,True,False,2,alb,11,tirana,41.3311,19.8318,41.3199875275818,19.7739183349914
382,34876886,app,2019-11-26 01:48:39.079,2019-11-26 01:49:39.404,True,False,3,alb,11,tirana,41.3311,19.8318,41.3433498,19.8426782
383,34876889,app,2019-11-26 01:48:39.102,2019-11-26 01:49:59.388,True,False,4,alb,11,tirana,41.3311,19.8318,41.3344067085784,19.7999458870275
